item	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9
1159	0.140280941203	0.0686282759763	0.186491825659	0.169280741998	0.0614837291486	0.0488110628423	0.0966248609209	0.243757769348	0.100479439452	0.0157908734939
1160	0.584496278399	0.0149438877505	0.0518469701784	0.0117387754283	0.0935356803911	0.143802676257	0.145880341247	0.00200927879051	0.0358726494606	0.0507066733182
1161	0.198545079502	0.204750721283	0.0136296454955	0.0187813863837	0.00114423871459	0.00870100821027	0.416035708851	0.091617159746	0.0443135091255	0.00508679311132
1162	0.211069203011	0.0215077964243	0.463788312406	0.103137006246	0.16832026084	0.0292022258128	0.0402671713351	0.166403603865	0.113842367938	0.0533164478279
1163	0.224322591837	0.0138060492765	0.18508184827	0.0585358942458	0.0959641174902	0.0479438747491	0.0112912504251	0.132129570745	0.448408830128	0.00576838728054
1164	0.179419507544	0.00134055785844	0.127095122052	0.0264560515081	0.725806903787	0.0497713903496	0.112275388388	0.134277200293	0.255207780107	0.016895264264
1165	0.528072985064	0.0360713596557	0.00182555346523	0.166062287281	0.191351398987	0.118130400316	0.158850851011	0.0842000597005	0.085610293486	0.0473164109804
1166	0.386151398554	0.144976808971	0.0974957146562	0.156893039047	0.105909367235	0.0546714776475	0.0814629052757	0.0383082580004	0.330769663842	0.115021472556
1167	0.454477641645	0.134257347309	0.0360607323006	0.248185101879	0.0245391942951	0.0246806077361	0.104758496889	0.136409005064	0.0958990649483	0.12311117694
1168	0.406698622409	0.0556276020292	0.0626583544099	0.0437526371507	0.139361122593	0.00913834902739	0.225756034799	0.142167703036	0.0291671000328	0.0978824852774
1169	0.20123808642	0.113375499317	0.193072854002	0.0203958960916	0.0434502943719	0.0149746914314	0.0360814602376	0.0917353912039	0.0509361996775	0.0422672519601
1170	0.0959181202796	0.422003992049	0.0586320670837	0.070265131578	0.0554457432494	0.0796328926896	0.0585783145247	0.0417053072303	0.0903357263693	0.0454780187584
1171	0.0719234248081	0.158203951538	0.0252145459594	0.0286539660907	0.136166666403	0.125001387237	0.186869613182	0.0707047423052	0.835800742247	0.0912616217906
1172	0.241679515896	0.119066134979	0.0366373430032	0.0222300933536	0.137862304513	0.06444739978	0.129650720506	0.0148984184408	0.0299258433804	0.414370082117
1173	0.0933130695145	0.323049303565	0.0328535822518	0.946875831005	0.0362987248365	0.0774317698257	0.103268983108	0.0723087780152	0.082034952545	0.0106985671628
1174	0.274147394941	0.0505758152424	0.0588181861679	0.0845751852694	0.0796861757512	0.0791667615754	0.0992625793624	0.184640088113	0.496249782928	0.0480214784286
1175	0.0396856558368	0.0709440134119	0.109167545224	0.489288325758	0.141915297933	0.0846595543728	0.243620422095	0.033283217637	0.0865541472584	0.627003696362
1176	0.120397998535	0.137069728948	0.808533794114	0.0996974264023	0.0596033665878	0.0840423675997	0.0701117706422	0.0383818012131	0.0498447228089	0.0926047834328
1177	0.19752627905	0.0929939343147	0.178767181627	0.127821805794	0.0889568074829	0.143263731325	0.0758955952211	0.0770860933781	0.0954512656005	0.0534204030231
1178	0.00100492390437	0.190429523719	0.173989793549	0.0522348675795	0.971622637063	0.0762499036729	0.271584614669	0.130378444338	0.121328578305	0.0640894218686
1179	0.0868562620655	0.0359240262947	0.309079878294	0.0504426363275	0.757967432326	0.0439393068957	0.0535761334488	0.0211413123328	0.0671987784772	0.0651446870313
1180	0.117699295765	0.261194572099	0.0856140624571	0.41715401436	0.0919497929683	0.13172810362	0.0289173040984	0.011399415207	0.0146965501644	0.0409856137207
1181	0.0325759278654	0.226041487075	0.0372920476552	0.0203869435732	0.176840241666	0.0336035511196	0.358269607646	0.0625805691365	0.18942002099	0.0568108337673
1182	0.300860622257	0.178722981377	0.412968578038	0.006453731795	0.0765465868079	0.00595239515301	0.023960028058	0.032062264071	0.00408189959051	0.0311841490991
1183	0.229656890141	0.071228480172	0.32506314259	0.0572149424433	0.118641975491	0.105768024868	0.083458542358	0.060840416672	0.106404267347	0.706842692358
1184	0.32737000249	0.11700539083	0.134533695292	0.121955425912	0.0366931481055	0.087737209764	0.570124262604	0.00445941014262	0.148017147873	0.0928791959462
1185	0.594566654692	0.376390959087	0.0263984157034	0.171676572443	0.0593753551059	0.138033747778	0.0285007714404	0.283334971501	0.108554502619	0.0439783414868
1186	0.0921429012134	0.00532707503195	0.0989531047471	0.253630806373	0.249478080356	0.0568499997316	0.101539423673	0.0811138983155	0.0795497529192	0.011325795195
1187	0.606730954588	0.0143604286093	0.0655416948534	0.134972632819	0.211960279651	0.22037125567	0.0420912438191	0.0863225891402	0.103508160142	0.00891321869067
1188	0.958967729213	0.230902080086	0.131982776012	0.102879579319	0.274386536217	0.0346966136824	0.0769317640267	0.0951316479376	0.0375897535028	0.451365910374
1189	0.51629202435	0.108498758982	0.134879272089	0.147690015002	0.0964112852718	0.00823287713317	0.0956201642114	0.00874859628574	0.0678195996799	0.347683538204
1190	0.28753328935	0.247254412772	0.910669541423	0.0152598360502	0.0189447270956	0.0919820436527	0.122183217619	0.0648801721433	0.00305441786507	0.0101942450133
1191	0.0946816566939	0.100485285329	0.0352153879274	0.0319061906857	0.0611904561893	0.0500032916018	0.105365791213	0.236197244976	0.115004254747	0.0831636928044
1192	0.129205569969	0.106292580888	0.0687334972869	0.116309932286	0.0456344278687	0.1589857405	0.122528946133	0.102271450687	0.522800409767	0.0495180186587
1193	0.023837135009	0.822075529036	0.0709998851277	0.132538570755	0.076942061019	0.0274598015247	0.0361263929477	0.108833573568	0.0817971656548	0.0936820632156
1194	0.189439001337	0.297308513868	0.426482773946	0.00426401616744	0.0744013702834	0.0926231928762	0.1015514799	0.00173622245879	0.160625302136	0.0237100423323
1195	0.0283275632447	0.137190296351	0.129649912074	9.21793524953e-05	0.00250320255161	0.00798069415471	0.11263684555	0.0857538041858	0.258763677998	0.172591191234
1196	0.18986487768	0.078734852747	0.377370262424	0.0241883265803	0.0418633454342	0.116045709864	0.0230065720978	0.10579939449	0.22981020607	0.0410101437056
1197	0.0464576386291	0.0284777259885	0.507178985767	0.0959973999293	0.106812975841	0.0245460106967	0.148826339112	0.142538863818	0.456290288536	0.0944323019031
1198	0.0197624401768	0.382125757053	0.0572803768688	0.09624978608	0.119600707217	0.104272789535	0.00038758444574	0.0784344140848	0.00333332337767	0.097800706121
1199	0.0902433845803	0.641184786196	0.119462617262	0.0878765180934	0.00283933122084	0.120151294428	0.0111992235192	0.0945509713231	0.0534095284253	0.00594492789706
1200	0.0760920887961	0.25413862639	0.0611611319703	0.218860857619	0.00979219065092	0.0651947025352	0.0644934173636	0.827466481164	0.0548731298731	0.00564629179579
1201	0.463168483201	0.897049035708	0.325529864192	0.0403843941169	0.0812212617909	0.159459127698	0.209637914244	0.0938230422677	0.0669782577451	0.0766445101909
1202	0.337300076522	0.246215605048	0.526894181349	0.123160084468	0.179393598777	0.00359139143539	0.207487987467	0.0718373262933	0.0986907703907	0.0567709596259
1203	0.0559859577641	0.184602095217	0.141749306887	0.456415803841	0.219369209352	0.113074341603	0.0825344448962	0.00783118382963	0.235772549609	0.113370903086
1204	0.189238702378	0.0967281099827	0.337262219659	0.0294694327544	0.0345048949967	0.209468189711	0.0367931869863	0.238156849793	0.0118036722601	0.0640405223045
1205	0.900660260865	0.04876933885	0.0637740817273	0.148968706803	0.105456145059	0.0627617431078	0.0365693823207	0.260862030743	0.0859817297877	0.162330533365
1206	0.5263239072	0.0739796179599	0.291440395622	0.219867151736	0.0666853361874	0.11186388594	0.0261887481188	0.27306807704	0.0894650404555	0.0194247411528
1207	0.142428823629	0.154227067211	0.111482197605	0.0982923280978	0.11271443851	0.138202055167	0.0752518754945	0.290277459737	0.0957010656964	0.048756189555
1208	0.324361383904	0.184009709154	0.244449545979	0.020545999095	0.381477892424	0.207547861854	0.00981848525958	0.0147525230002	0.0221625878731	0.00679805207723
1209	0.02448071125	0.00587394148008	0.0403099420937	0.365493471333	0.0881256606061	0.240671296947	0.0693109475949	0.115955293854	0.0233101081391	0.12290465653
1210	0.0210733510222	0.231169062462	0.00504198765015	0.104370296636	0.0774380581098	0.0659870138873	0.106680413871	0.138453901809	0.0790324760651	0.0598918939175
1211	0.655578696166	0.29312067011	0.0579454949575	0.0397095965169	0.120372471401	0.0579829534543	0.0449018116193	0.122149446771	0.139695961884	0.0031729220251
1212	0.0581335793894	0.166421109873	0.16435967724	0.010429551918	0.119604047278	0.154859831497	0.0566602162233	0.0712630418704	0.0104400525484	0.34319623175
1213	0.179277116279	0.0656451395119	0.221346195797	0.158206601293	0.0814303976256	0.0223139922499	0.0894185829518	0.193284708018	0.0725742660884	0.0986615818041
1214	0.0396033397365	0.768039890336	0.222446063044	0.00191259180462	0.0232790853043	0.115964318827	0.0536772154171	0.00603405397296	0.0955953343881	0.0943670175165
1215	0.139082373867	0.15988756451	0.103708107607	0.0231301849881	0.148219434484	0.633060315845	0.342160886249	0.116042520922	0.0297803632979	0.0116617358772
1216	0.0848082105697	0.0746269083918	0.0072742913412	0.0450029056795	0.183784791884	0.220040698017	0.699833944667	0.00454383306047	0.00939623399851	0.033440905806
1217	0.246242525762	0.320993144712	0.0113518961828	0.0127500780142	0.166014189801	0.0470666451747	0.0592436725838	0.09646035912	0.0264656775406	0.0595499621585
1218	0.702891849406	0.135205502536	0.0445552027025	0.423114689404	0.159783005852	0.163864541159	0.148159828153	0.0747657132867	0.0994462275967	0.107398240158
1219	0.108517427495	0.367543716203	0.074086396983	0.255645015808	0.0745623545971	0.0365948056519	0.196972719122	0.0757977704495	0.0863576534186	0.0795756445524
1220	0.302908528794	0.222127934881	0.183318635773	0.125841138234	0.0122094812626	0.051709795367	0.0353789023146	0.0424782458724	0.0339349842256	0.909275690183
1221	0.386972394795	0.239278720298	0.0223730009869	0.996712552234	0.206231402333	0.0301129828751	0.0285950946527	0.0482143704311	0.0948282102739	0.0833774106814
1222	0.42459936302	0.229452404387	0.159826997833	0.0910728795054	0.184339344125	0.0561117679484	0.0292598311305	0.0120418413892	0.0369948331962	0.0105082212883
1223	0.15366139718	0.137050142901	0.195994912665	0.0939356539716	0.0728329433933	0.0830951329288	0.954758856896	0.16120785728	0.00443064786796	0.0436644175818
1224	0.143108089384	0.0263984475955	0.287458798683	0.205486705849	0.0834816754501	0.319217213014	0.0408860112479	0.110483438713	0.141554502234	0.0675521419162
1225	0.044087502532	0.18672646408	0.0357880497313	0.0494192603549	0.00484830307296	0.055226005461	0.068618558837	0.0588926759161	0.0394731958192	0.12388673948
1226	0.492916508919	0.0647242776789	0.232888655494	0.249025984058	0.131672044296	0.0577938719528	0.188256490432	0.0531861768966	0.0874423308657	0.0118556087133
1227	0.811472557982	0.187334227292	0.120590304418	0.103317996438	0.189074363383	0.415368314408	0.0931295637432	0.0328380736313	0.0895037449792	0.0944489327161
1228	0.265454515932	0.000892137401611	0.0311055529618	0.125661472634	0.100518294455	0.0712999931844	0.137743512171	0.0893551563771	0.138073559343	0.0377611888462
1229	0.261682910654	0.042436791315	0.333400993005	0.0700008553655	0.0923782132348	0.109227721005	0.0177683265696	0.285321365259	0.0239799811232	0.0863276662413
1230	0.028551177458	0.497357713963	0.047062764998	0.0719093097398	0.00393206723497	0.0897990232843	0.0378324944783	0.0038191402163	0.0621586762191	0.0637277899227
1231	0.538077929466	0.257303239301	0.197982278343	0.0676117070626	0.153794396439	0.312191680705	0.141084806375	0.0280593911812	0.096210558988	0.0798522493336
1232	0.980807665747	0.0727771942034	0.10570179532	0.0424914791519	0.0957236835846	0.0605361152427	0.119029901968	0.128949625899	0.258611456797	0.00921819526425
1233	0.2876891796	0.179766436605	0.236201711502	0.096771271049	0.0420820960121	0.206820007384	0.00314512265374	0.0512155814527	0.0149852162449	0.00878765054214
1234	0.177823601612	0.0656304247411	0.0127604991651	0.132717821347	0.102667851044	0.0818167509741	0.066115861397	0.158430825541	0.0594215889492	0.212140116834
1235	0.175482063673	0.491251646262	0.289226228737	0.0992531343574	0.213256799537	0.169847656899	0.130610362031	0.0639051202096	0.0198419245178	0.154736817285
1236	0.944829531869	0.0663317812223	0.285128836464	0.0141879628644	0.108888207848	0.0180898190948	0.06153313772	0.0168058991184	0.164857318728	0.0166058324249
1237	0.182137865055	0.0861726271384	0.113832216214	0.063858377233	0.016223372115	0.0187688196733	0.00508312647085	0.0664518932352	0.0504239443295	0.061223041136
1238	0.0633169664071	0.0430206157944	0.325856390437	0.0398956866593	0.171691164595	0.0659324100234	0.050874587003	0.119366073992	0.0778682461843	0.227114104476
1239	0.123336797429	0.0595789869566	0.159357697008	0.368314012011	0.0388372431784	0.0943238730624	0.00139536955516	0.904084033006	0.0296475793479	0.105644571003
1240	0.0221386945614	0.0745490669305	0.134027771183	0.294256232248	0.192928723224	0.0170840874627	0.032328623486	0.0268333814765	0.101257901823	0.0366016219174
1241	0.192529682674	0.74025786804	0.0504769081924	0.182201433573	0.023575526703	0.113027139471	0.0770376451857	0.0534864635674	0.117590482147	0.0292808771531
1242	0.526484314304	0.0789009151108	0.0123466269136	0.0687662425666	0.180047133425	0.0853198051385	0.0720435166538	0.00498637528384	0.0221172505531	0.0188188317572
1243	0.411070789959	0.120026172982	0.106634397508	0.0151449058183	0.096570954762	0.0497632536666	0.00851429773527	0.0238106911526	0.0682770069418	0.278967300568
1244	0.391365771098	0.0526682501095	0.464525406541	0.111524907151	0.0562156168808	0.0637080020907	0.121909056183	0.0468544132479	0.222515043593	0.0761095084496
1245	0.288849358644	0.00977090585339	0.0866018682895	0.198593163801	0.150332838734	0.0501474193678	0.0410440050744	0.258969750528	0.0409924706758	0.106582964443
1246	0.123635176068	0.790225741812	0.0106255904478	0.0124386342922	0.10936140436	0.00591517689064	0.0695706299263	0.0159784342731	0.10677860048	0.0371940576487
1247	0.0302929354048	0.608313476921	0.126659034524	0.283294170613	0.00194814018277	0.00628319872749	0.0550109452851	0.00346740790504	0.0647487134783	0.101006515741
1248	0.0682512774567	0.281829781959	0.165599253844	0.15557837183	0.175306780719	0.0721190219956	0.0561812790507	0.717564952046	0.0184889868966	0.123452238516
1249	0.976590539074	0.178791660818	0.496508140624	0.100568899341	0.103014778919	0.0953854004393	0.00579577463007	0.0686900220758	0.0355978154407	0.0408860014265
1250	0.0846952830993	0.168296674054	0.623570555502	0.074063679224	0.129936572102	0.0617372237363	0.141239876077	0.103356539346	0.0515047641548	0.092895985348
1251	0.197942685652	0.131884159212	0.46609051078	0.0741259771072	0.00715565185271	0.0340913927589	0.0582033714772	0.304746302229	0.0747700110445	0.0526606322972
1252	0.474832571902	0.986860451137	0.109802656603	0.301847138318	0.16326878848	0.0572489929365	0.168924685588	0.086944787751	0.0388384882149	0.0045944845711
1253	0.0632778344998	0.123967570204	0.0567621093046	0.0799155793315	0.324659104532	0.123145089624	0.579433837896	0.0208413631568	0.0419963648852	0.0813208325286
1254	0.216907735293	0.174140308102	0.0783153074359	0.0845333071117	0.108496029649	0.0358873397627	0.0888082257781	0.00886998329816	0.0335120716418	0.0525581114533
1255	0.47159270713	0.143568336735	0.0379822419406	0.0370817798969	0.479453771501	0.0611006673249	0.00406148723853	0.0328373500453	0.0357867986225	0.249784528051
1256	0.087948015388	0.897010003367	0.091571292138	0.074609270318	0.0675875740248	0.24856374803	0.0253932912554	0.0114808914801	0.0257394635709	0.0152310460657
1257	0.342579130429	0.214542497498	0.0352526255498	0.632982018946	0.0644405615303	0.132642766666	0.0726770999314	0.0110352537672	0.0602351067661	0.0772037946243
1258	0.283955937311	0.737369974704	0.0639799484662	0.0698692870148	0.0570876939921	0.0515023581977	0.176528891538	0.00119543759005	0.0801781472889	0.0792432947586
1259	0.193008060153	0.165343322726	0.149939558321	0.122484921217	0.311345185308	0.111950938898	0.0632944783986	0.0124189749285	0.0685598973934	0.0961804023934
1260	0.27487138676	0.283031241191	0.0478484449501	0.111521431817	0.224693392469	0.0297573601796	0.0992837627678	0.0190859375177	0.748781767638	0.0391007241859
1261	0.181611343087	0.492135041783	0.167536224482	0.0500948087783	0.0648052974999	0.00096912301445	0.0923945935383	0.447277646699	0.0537046863905	0.0390436522415
1262	0.117143406475	0.0428753375567	0.143793053973	0.142867575735	0.0608346414749	0.0114829190518	0.0348299849857	0.00789242128142	0.0328341792971	0.0849301905976
1263	0.0505134074074	0.407760924118	0.209259737863	0.199277087645	0.026972919562	0.0729570502255	0.0184227567059	0.0932985396108	0.0016058141981	0.0925001736495
1264	0.716671427989	0.303442094717	0.0463189932899	0.123862716988	0.179648596822	0.0949590903222	0.0682049927453	0.117804610333	0.0601791645374	0.0132123221855
1265	0.0122973219213	0.093911458974	0.316615785713	0.0178233522866	0.143403403094	0.150596797466	0.56914043102	0.0805843578773	0.0872435989927	0.226381648616
1266	0.104121168263	0.0988985144561	0.155502852579	0.0135021717399	0.0237532050824	0.0120550551152	0.164945314112	0.0141393839779	0.0795630015373	0.0441048458765
1267	0.154413327496	0.200038371539	0.136765172152	0.0864527997962	0.0403865482352	0.443686108912	0.0618352937984	0.108525567391	0.103817464723	0.0518762565021
1268	0.359529490619	0.0134127191274	0.0239849820583	0.14687931351	0.0484032104552	0.115830169946	0.060257354428	0.480440264964	0.0316403950192	0.0901049085211
1269	0.033169000479	0.0265483712054	0.0518542833771	0.305182395632	0.127309068244	0.071769518273	0.0586926821904	0.0410903585981	0.0583227900734	0.96671175977
1270	0.393855559088	0.13098077221	0.0898005279853	0.205701772236	0.691856325727	0.0740697655582	0.0859938343049	0.0296023085085	0.04051036492	0.0400316998039
1271	0.54439136932	0.187588462674	0.348505713889	0.0657709925014	0.0293934546893	0.327396776466	0.124095297059	0.0394623111477	0.0952026043533	0.0934211966922
1272	0.304800251761	0.195622381739	0.0939483673686	0.10672185877	0.0759403286769	0.0757356163431	0.388141438465	0.0496487271129	0.0351883947621	0.0370038768956
1273	0.00615821300117	0.01000939626	0.0567743435223	0.0693372260252	0.0594401296595	0.010041228641	0.0808923373823	0.282010362891	0.0703736819835	0.0353442683264
1274	0.663057129397	0.0348189101818	0.0783370747132	0.0178222795912	0.0944435752728	0.0187951725616	0.0214718340063	0.135257092066	0.286192437851	0.0418991878227
1275	0.224609515645	0.0897759301269	0.897357985731	0.170300933075	0.0888015594238	0.064034258844	0.0595760116058	0.20205168087	0.183094132433	0.0833945411476
1276	0.0733243154981	0.333900008934	0.538490665942	0.0919874721454	0.0958344090981	0.0139922194272	0.110863663067	0.144803526888	0.00269552472382	0.165461177801
1277	0.232289494423	0.280091469363	0.0556685384203	0.012994845829	0.168367230508	0.0835995766105	0.477151583297	0.0282857936233	0.134223876382	0.161400004145
1278	0.389156650419	0.100531029107	0.114929251969	0.0585397621679	0.166005973811	0.367143263249	0.205325826334	0.118706667916	0.0758970956893	0.0493115454206
1279	0.260355701273	0.0587393060223	0.715857663501	0.04213179901	0.040045705718	0.0356931597434	0.146113725868	0.104444301351	0.0868272603485	0.0402735050173
1280	0.26310048151	0.0762194107726	0.145115289375	0.114412780766	0.0155103927751	0.117200025039	0.0991268449759	0.073515470149	0.0910177839331	0.0994595237775
1281	0.0455773621728	0.248352305698	0.0247740440522	0.0635952312315	0.152252321161	0.0987171191192	0.0816440008614	0.51734300178	0.0193554725387	0.0629150979726
1282	0.226937191779	0.0598036667283	0.344195356671	0.110675941108	0.0267603929979	0.09746430466	0.214065659686	0.0915981981088	0.0388970664534	0.0592313841358
1283	0.265535943136	0.0154794960939	0.227016794091	0.107593103949	0.122157065395	0.362829192831	0.0553806553215	0.0956262133186	0.0245272887359	0.104414252335
1284	0.169062350287	0.165789515812	0.0849253832962	0.0408214701324	0.0617566732671	0.0262470612078	0.110484014108	0.0495118833471	0.105408555298	0.0578021648343
1285	0.282880001389	0.0649149846702	0.578615589768	0.0220272737684	0.0530100752466	0.0215556808823	0.00829651775578	0.065735489153	0.0656974804168	0.0724214349042
1286	0.747257964245	0.248242409571	0.214725963583	0.0951797377435	0.0591706122547	0.474050317189	0.0157085898922	0.0277577574405	0.0509437480371	0.165107037869
1287	0.0554370405945	0.060775994786	0.0104906016926	0.0540339521448	0.0212984985024	0.0982346765331	0.105457356925	0.0572104356128	0.0536873919344	0.217306647559
1288	0.00945265851612	0.808928109134	0.156233654668	0.059465615723	0.0893170378245	0.0245541009054	0.118406946507	0.111047334462	0.0849987193452	0.0589886456204
1289	0.00471241560872	0.145645301934	0.114419309036	0.00488410979506	0.316984060314	0.00920820806501	0.023317800114	0.0373621557756	0.0695243449811	0.142332089806
1290	0.0119765618026	0.104050617343	0.0664561438787	0.0388768032113	0.0387419830171	0.0921809838373	0.0173774200951	0.0313903925651	0.0226952162435	0.0570804780522
1291	0.0594318750017	0.152327100652	0.128560694727	0.0149010439668	0.05479262156	0.101990933348	0.0816160043441	0.129735583737	0.0111755524482	0.0667480203706
1292	0.207278280251	0.455144814227	0.1302543112	0.139483717329	0.0385871145563	0.0493659914114	0.0154534867312	0.103297438247	0.0575106121247	0.011908886893
1293	0.10626198608	0.493676918482	0.17233933169	0.20867692529	0.48936987152	0.00374296899738	0.106619445584	0.164514040804	0.0440649962315	0.0460748738701
1294	0.324417982155	0.0659596500367	0.0711126536345	0.0229313585722	0.0276023145668	0.0407060914513	0.0871131468366	0.0289637339939	0.368692444456	0.0692722542185
1295	0.345789438182	0.340150701758	0.0546064322303	0.0385922574024	0.154148982392	0.180910081517	0.00557798000384	0.0718337331416	0.030216571733	0.203081730804
1296	0.124132108349	0.0408382659441	0.118810288102	0.0329125776491	0.838275253922	0.132062265674	0.00614548170543	0.0368214500293	0.215332801011	0.0852775630557
1297	0.15079300209	0.0195805994448	0.0740223635977	0.0362713052447	0.755487343614	0.0293585462601	0.0384917925364	0.040506195007	0.0225036110322	0.0730884197532
1298	0.47332186245	0.0265891087062	0.0140246877463	0.282508989168	0.0507369739474	0.234824115917	0.178706904849	0.0713999557825	0.0842882466265	0.0881823640766
1299	0.0239536872772	0.0277043303422	0.143681863387	0.863750841678	0.183768682034	0.248469830254	0.0334994754407	0.0341340436564	0.044155791999	0.0337379487168
1300	0.314697937542	0.190547018132	0.112122992138	0.14786206608	0.0798167706609	0.102003522419	0.130032507078	0.0590070788225	0.118320537523	0.020272432064
1301	0.502879872294	0.0811689631121	0.276414642413	0.0179595966154	0.0294351457086	0.117420879954	0.0662397407265	0.170794012501	0.000665894190115	0.0365837877855
1302	0.0721720741746	0.114944332531	0.293101229133	0.121835955185	0.0764687701513	0.0611686258812	0.207576992456	0.0137024812259	0.101985626614	0.0529156192272
1303	0.413953651148	0.0586095936418	0.909036889267	0.0783626861926	0.0739027845225	0.0865198086066	0.0371038232566	0.11201616175	0.0267950345177	0.0104009051926
1304	0.46583205221	0.00568349496194	0.0620705469291	0.0356667411471	0.168649889826	0.841401475802	0.0527730385201	0.0484854325312	0.232868399676	0.155625485203
1305	0.327289551969	0.00543867515876	0.0323477792009	0.112399202523	0.222971724235	0.133561676799	0.465753317402	0.177357702861	0.109604565111	0.128494903984
1306	0.126321678485	0.64365668688	0.190807201923	0.0732790658654	0.00213553534391	0.303251219418	0.0393974295558	0.0681746829207	0.071059098861	0.0979746062208
1307	0.0543920382768	0.390577255412	0.290279085029	0.145642297056	0.0402342515658	0.045437016915	0.0953128987846	0.245946583455	0.00984843361732	0.148090853414
1308	0.0506086745224	0.266450399954	0.066932616366	0.0529906252505	0.00300199228807	0.0538728268188	0.0875715560356	0.00919552475073	0.041383072885	0.146635466961
1309	0.363323592635	0.237574462102	0.676067429978	0.140342434805	0.108752976811	0.0499889743051	0.0133816200667	0.13202755224	0.0174572980421	0.0540342010386
1310	0.275992004444	0.0201319891385	0.161188702018	0.121403210904	0.108893178995	0.00962432238563	0.030824626117	0.247829817892	0.132032441363	0.166014780608
1311	0.308960984594	0.140535019389	0.0358869935806	0.133517095703	0.0559973734422	0.116104509272	0.0701152559555	0.0112382746426	0.0452008226677	0.0752678931524
1312	0.0242250676205	0.0269249404459	0.0484497810275	0.174711182522	0.99007060799	0.087560815184	0.109713937294	0.249116759501	0.059631586027	0.155642630542
1313	0.0680022424766	0.105340533792	0.107593341728	0.21237994065	0.14809227861	0.267510893525	0.0211944002206	0.0690515041983	0.0601833697728	0.0213293421677
1314	0.142256813882	0.916586349079	0.131056397529	0.213939884946	0.24739819985	0.0197009334264	0.0785067881519	0.0555568885584	0.000982698864811	0.00857263231028
1315	0.29573347222	0.102648079833	0.226549830929	0.0826696138628	0.132212285986	0.0735282939731	0.00844384580001	0.142713683134	0.0490663623988	0.102020951201
1316	0.598004376451	0.00435972056674	0.0964148477407	0.121582565659	0.0973343438789	0.0510169119211	0.0965147116567	0.248552690623	0.0932580102024	0.0352674158545
1317	0.0222643089255	0.873423735108	0.0962484851323	0.0600788339778	0.167857994743	0.1953190445	0.0402604109621	0.0686452316138	0.0456104632203	0.0429288366841
1318	0.0570209094096	0.0365994384365	0.0846804806323	0.105013221579	0.708120272019	0.224715558858	0.0235146656448	0.025945034917	0.0526292925066	0.0456866093718
1319	0.432455833781	0.0858099668561	0.0844221259156	0.104530960359	0.0400618333272	0.308556246428	0.0438174890647	0.189874089543	0.103482785466	0.0905984237632
1320	0.386569658298	0.0729215655018	0.0866970735865	0.241173280827	0.9045698919	0.0565414038293	0.087333405883	0.0290307214752	0.0307402131733	0.0836243569826
1321	0.0825311736232	0.2770615609	0.101959452336	0.132575208306	0.172348825631	0.0910173811135	0.0579620803318	0.0989847614084	0.0923474193832	0.105458186042
1322	0.147483012076	0.145939724879	0.0693968149854	0.289002775146	0.0776051031038	0.0209886398835	0.146015613632	0.108871027876	0.974851655755	0.0100686177913
1323	0.235917725663	0.0925085700922	0.0325119223501	0.0851848243784	0.0347465037362	0.217689106458	0.329482087958	0.0108015941441	0.0251497106054	0.0347068819613
1324	0.118052051544	0.624464939097	0.141170792984	0.0486766404127	0.227532018645	0.0811248734802	0.0861371306069	0.0708442480304	0.114163749096	0.0302762594697
1325	0.448459163689	0.927691024853	0.279522384539	0.0665692123046	0.0494976500078	0.0780050517159	0.0876094852957	0.0639082708017	0.00493826992204	0.0354457219848
1326	0.240053597632	0.218427176325	0.130424074519	0.0323690575665	0.310470377388	0.0163160548721	0.130168046688	0.015770128316	0.0179258061497	0.0807943257918
1327	0.611155054289	0.0906970669893	0.0832890826688	0.12977601313	0.216883964491	0.0463080027842	0.0703212025668	0.0544082659289	0.145597419548	0.0194347505829
1328	0.192953408729	0.118537981825	0.1569405701	0.0190422346743	0.0529975354216	0.103771550632	0.0630242486267	0.180198362228	0.0317340653649	0.0121898793436
1329	0.0947951133856	0.328654576423	0.163666273917	0.0534468825472	0.264399856931	0.0751171618199	0.0123999420714	0.104108441247	0.0862091252061	0.0423903245137
1330	0.458478188253	0.291438536125	0.0774004105898	0.0803740384283	0.116639124455	0.0107374379207	0.156878407595	0.0261154218394	0.0586181287522	0.0825744856492
1331	0.132535254245	0.227535865822	0.0245506318323	0.0733481017566	0.0778960316609	0.317484044386	0.0257480436959	0.114704103258	0.0968634360938	0.0933593612889
1332	0.101367338624	0.207358200959	0.103926266756	0.0858003793577	0.0390475122519	0.0379107132295	0.000754705833105	0.123429893242	0.0078526154524	0.0532112520192
1333	0.193219904224	0.100409393841	0.246232049528	0.0705668259891	0.0594808500574	0.189467327906	0.156985882428	0.139158912614	0.134214882722	0.0409414208215
1334	0.0484662864019	0.781987949565	0.0851131004331	0.0211795129638	0.0203185341676	0.114156369248	0.0538482975268	0.110836046263	0.0640712456633	0.02325599189
1335	0.789857017766	0.329514969715	0.00472314799426	0.0552653096521	0.0897546979808	0.129413974414	0.429706556358	0.0250519370421	0.112340678095	0.105652217462
1336	0.0190970843394	0.852158548903	0.0401888960228	0.0713546630582	0.0319052904929	0.0510312401805	0.029069897554	0.0656308790215	0.0609554294006	0.00472947312896
