user	item	timestamp
669	1117	1238889600
825	11	1238976000
139	3395	1239062400
768	468	1239148800
519	3522	1239235200
184	71	1239321600
361	998	1239408000
967	3271	1239494400
330	5	1239580800
502	257	1239667200
286	108	1239753600
744	439	1239840000
13	635	1239926400
681	314	1240012800
542	587	1240099200
75	2074	1240185600
399	1362	1240272000
119	26	1240358400
798	224	1240444800
865	698	1240531200
81	299	1240617600
375	4733	1240704000
361	1322	1240790400
856	49	1240876800
127	15	1240963200
287	4439	1241049600
988	2728	1241136000
915	384	1241222400
870	3	1241308800
255	7	1241395200
136	49	1241481600
923	108	1241568000
887	75	1241654400
625	616	1241740800
198	4	1241827200
426	90	1241913600
852	21	1242000000
767	209	1242086400
970	233	1242172800
838	3841	1242259200
328	3325	1242345600
515	312	1242432000
392	478	1242518400
124	25	1242604800
219	512	1242691200
591	0	1242777600
554	166	1242864000
895	581	1242950400
809	26	1243036800
298	3190	1243123200
360	270	1243209600
789	442	1243296000
438	87	1243382400
789	3288	1243468800
488	7	1243555200
165	4	1243641600
957	17	1243728000
88	90	1243814400
813	1105	1243900800
188	1092	1243987200
250	2512	1244073600
273	2247	1244160000
237	7	1244246400
357	108	1244332800
201	105	1244419200
983	1317	1244505600
73	53	1244592000
943	71	1244678400
22	3250	1244764800
9	914	1244851200
923	220	1244937600
62	3988	1245024000
141	216	1245110400
726	195	1245196800
759	2	1245283200
258	714	1245369600
353	4862	1245456000
498	0	1245542400
125	29	1245628800
130	286	1245715200
682	589	1245801600
92	0	1245888000
835	1989	1245974400
690	2319	1246060800
570	2051	1246147200
343	88	1246233600
477	48	1246320000
369	556	1246406400
648	1604	1246492800
168	22	1246579200
19	154	1246665600
105	52	1246752000
808	612	1246838400
305	0	1246924800
957	158	1247011200
726	3379	1247097600
960	147	1247184000
646	411	1247270400
600	7	1247356800
652	18	1247443200
369	382	1247529600
406	43	1247616000
336	4	1247702400
892	195	1247788800
370	3239	1247875200
945	9	1247961600
87	77	1248048000
810	617	1248134400
238	514	1248220800
588	61	1248307200
406	814	1248393600
603	225	1248480000
465	73	1248566400
794	214	1248652800
519	113	1248739200
95	4429	1248825600
879	143	1248912000
641	8	1248998400
915	1094	1249084800
450	4	1249171200
839	1522	1249257600
898	1114	1249344000
243	7	1249430400
310	356	1249516800
642	412	1249603200
68	1421	1249689600
555	238	1249776000
238	2	1249862400
504	153	1249948800
374	544	1250035200
388	4540	1250121600
78	476	1250208000
585	673	1250294400
453	370	1250380800
559	199	1250467200
60	5	1250553600
811	21	1250640000
478	361	1250726400
577	3653	1250812800
778	37	1250899200
422	1451	1250985600
223	3035	1251072000
34	181	1251158400
654	46	1251244800
15	72	1251331200
447	409	1251417600
155	183	1251504000
271	112	1251590400
653	4	1251676800
403	99	1251763200
200	2107	1251849600
836	363	1251936000
718	642	1252022400
617	657	1252108800
807	83	1252195200
89	394	1252281600
923	122	1252368000
887	10	1252454400
435	33	1252540800
320	78	1252627200
381	92	1252713600
210	10	1252800000
272	8	1252886400
350	21	1252972800
5	31	1253059200
160	808	1253145600
857	137	1253232000
758	381	1253318400
374	2865	1253404800
45	3957	1253491200
450	322	1253577600
983	1517	1253664000
432	3225	1253750400
828	1	1253836800
682	82	1253923200
381	167	1254009600
759	47	1254096000
634	996	1254182400
424	41	1254268800
178	166	1254355200
856	167	1254441600
746	227	1254528000
919	8	1254614400
644	1392	1254700800
637	182	1254787200
491	23	1254873600
370	290	1254960000
951	1069	1255046400
687	19	1255132800
899	1	1255219200
475	1301	1255305600
244	2324	1255392000
477	23	1255478400
18	8	1255564800
381	127	1255651200
232	25	1255737600
388	650	1255824000
706	61	1255910400
27	13	1255996800
26	90	1256083200
941	130	1256169600
9	917	1256256000
464	651	1256342400
390	2	1256428800
554	253	1256515200
970	26	1256601600
980	58	1256688000
512	546	1256774400
308	449	1256860800
845	22	1256947200
477	43	1257033600
328	1870	1257120000
366	279	1257206400
223	109	1257292800
206	70	1257379200
752	91	1257465600
1	77	1257552000
633	1292	1257638400
543	1430	1257724800
90	1025	1257811200
354	18	1257897600
705	839	1257984000
37	80	1258070400
908	84	1258156800
304	1721	1258243200
271	719	1258329600
623	1082	1258416000
705	55	1258502400
102	35	1258588800
738	606	1258675200
284	124	1258761600
86	49	1258848000
41	55	1258934400
799	89	1259020800
202	23	1259107200
718	31	1259193600
483	3	1259280000
221	0	1259366400
770	68	1259452800
518	1967	1259539200
624	753	1259625600
933	1740	1259712000
522	0	1259798400
895	1676	1259884800
291	590	1259971200
12	99	1260057600
223	70	1260144000
867	150	1260230400
107	1303	1260316800
454	1	1260403200
688	1160	1260489600
386	33	1260576000
953	91	1260662400
923	274	1260748800
144	9	1260835200
459	0	1260921600
526	1064	1261008000
122	9	1261094400
68	132	1261180800
687	30	1261267200
388	866	1261353600
825	829	1261440000
986	8	1261526400
299	546	1261612800
411	186	1261699200
43	274	1261785600
478	69	1261872000
267	1964	1261958400
399	42	1262044800
773	63	1262131200
376	84	1262217600
625	130	1262304000
447	197	1262390400
426	684	1262476800
92	33	1262563200
610	70	1262649600
729	1344	1262736000
194	67	1262822400
526	38	1262908800
647	548	1262995200
360	174	1263081600
130	4	1263168000
289	1083	1263254400
312	23	1263340800
761	156	1263427200
72	429	1263513600
448	358	1263600000
164	128	1263686400
435	308	1263772800
649	19	1263859200
866	120	1263945600
11	23	1264032000
231	23	1264118400
625	1301	1264204800
306	341	1264291200
840	259	1264377600
370	726	1264464000
139	66	1264550400
188	32	1264636800
787	136	1264723200
852	1204	1264809600
8	36	1264896000
973	367	1264982400
201	263	1265068800
958	527	1265155200
826	0	1265241600
192	1485	1265328000
227	25	1265414400
47	23	1265500800
266	31	1265587200
55	310	1265673600
692	1581	1265760000
681	29	1265846400
932	789	1265932800
730	548	1266019200
867	6	1266105600
668	15	1266192000
62	240	1266278400
675	127	1266364800
506	4	1266451200
7	965	1266537600
269	79	1266624000
911	73	1266710400
96	216	1266796800
568	2954	1266883200
708	112	1266969600
434	1949	1267056000
247	13	1267142400
90	134	1267228800
62	135	1267315200
18	13	1267401600
61	9	1267488000
282	644	1267574400
751	2	1267660800
323	109	1267747200
548	149	1267833600
557	304	1267920000
282	156	1268006400
6	4	1268092800
484	542	1268179200
897	33	1268265600
19	659	1268352000
804	339	1268438400
708	76	1268524800
268	12	1268611200
772	57	1268697600
666	251	1268784000
623	49	1268870400
350	369	1268956800
76	93	1269043200
800	1894	1269129600
372	631	1269216000
348	8	1269302400
329	479	1269388800
536	885	1269475200
851	70	1269561600
749	88	1269648000
919	308	1269734400
21	217	1269820800
92	3424	1269907200
332	1	1269993600
874	7	1270080000
684	3121	1270166400
620	40	1270252800
832	170	1270339200
943	4911	1270425600
197	1752	1270512000
50	736	1270598400
441	791	1270684800
887	636	1270771200
976	3167	1270857600
829	943	1270944000
575	2825	1271030400
502	1496	1271116800
12	1573	1271203200
388	7	1271289600
53	54	1271376000
839	896	1271462400
883	3	1271548800
972	3201	1271635200
262	13	1271721600
566	2594	1271808000
43	137	1271894400
910	773	1271980800
434	1393	1272067200
963	546	1272153600
946	2	1272240000
318	580	1272326400
544	42	1272412800
916	315	1272499200
523	747	1272585600
226	92	1272672000
227	1896	1272758400
545	891	1272844800
432	4108	1272931200
875	1096	1273017600
621	872	1273104000
398	331	1273190400
302	73	1273276800
620	288	1273363200
350	3092	1273449600
9	8	1273536000
436	25	1273622400
736	272	1273708800
299	10	1273795200
183	4	1273881600
753	19	1273968000
994	383	1274054400
59	647	1274140800
702	9	1274227200
789	61	1274313600
960	299	1274400000
768	624	1274486400
816	48	1274572800
710	1362	1274659200
585	3	1274745600
525	24	1274832000
760	40	1274918400
383	167	1275004800
128	53	1275091200
854	102	1275177600
672	48	1275264000
778	35	1275350400
19	2913	1275436800
672	766	1275523200
256	132	1275609600
169	25	1275696000
858	3385	1275782400
736	3	1275868800
102	53	1275955200
990	7	1276041600
914	20	1276128000
271	12	1276214400
12	25	1276300800
308	0	1276387200
178	41	1276473600
519	11	1276560000
433	988	1276646400
539	29	1276732800
619	80	1276819200
991	542	1276905600
385	1844	1276992000
202	31	1277078400
406	1854	1277164800
314	490	1277251200
882	1217	1277337600
993	100	1277424000
508	108	1277510400
321	611	1277596800
290	78	1277683200
231	0	1277769600
616	2610	1277856000
946	3805	1277942400
895	645	1278028800
22	29	1278115200
201	172	1278201600
424	23	1278288000
358	59	1278374400
650	587	1278460800
805	1940	1278547200
929	81	1278633600
983	1258	1278720000
531	305	1278806400
788	508	1278892800
217	348	1278979200
113	274	1279065600
638	39	1279152000
923	72	1279238400
311	766	1279324800
12	187	1279411200
593	2846	1279497600
942	324	1279584000
299	39	1279670400
600	25	1279756800
952	1129	1279843200
337	4	1279929600
687	3429	1280016000
196	0	1280102400
476	778	1280188800
425	3882	1280275200
540	10	1280361600
0	138	1280448000
117	183	1280534400
758	2205	1280620800
669	67	1280707200
263	41	1280793600
996	129	1280880000
988	81	1280966400
46	852	1281052800
616	138	1281139200
485	3019	1281225600
902	558	1281312000
130	43	1281398400
231	2373	1281484800
865	2349	1281571200
139	1	1281657600
830	16	1281744000
103	2664	1281830400
212	1755	1281916800
170	803	1282003200
698	64	1282089600
552	5	1282176000
590	122	1282262400
232	41	1282348800
802	41	1282435200
256	137	1282521600
753	1223	1282608000
274	2039	1282694400
513	389	1282780800
564	1463	1282867200
374	964	1282953600
654	3233	1283040000
618	599	1283126400
924	131	1283212800
40	18	1283299200
184	1941	1283385600
597	2523	1283472000
624	170	1283558400
802	1749	1283644800
313	533	1283731200
105	3	1283817600
32	0	1283904000
562	280	1283990400
612	1053	1284076800
242	3269	1284163200
479	90	1284249600
206	317	1284336000
490	4359	1284422400
92	4	1284508800
798	335	1284595200
351	203	1284681600
870	1013	1284768000
853	1974	1284854400
425	78	1284940800
265	0	1285027200
778	2024	1285113600
237	130	1285200000
176	4925	1285286400
397	2	1285372800
382	1701	1285459200
619	33	1285545600
57	26	1285632000
659	59	1285718400
677	166	1285804800
590	91	1285891200
815	1909	1285977600
902	84	1286064000
195	2830	1286150400
474	3	1286236800
69	379	1286323200
347	11	1286409600
500	26	1286496000
984	304	1286582400
308	781	1286668800
45	23	1286755200
618	3451	1286841600
265	11	1286928000
85	47	1287014400
302	29	1287100800
156	25	1287187200
553	289	1287273600
617	2	1287360000
723	680	1287446400
392	19	1287532800
56	4387	1287619200
287	30	1287705600
359	2086	1287792000
376	587	1287878400
914	197	1287964800
74	7	1288051200
749	4877	1288137600
929	2235	1288224000
103	4	1288310400
548	209	1288396800
730	33	1288483200
133	49	1288569600
208	2852	1288656000
524	160	1288742400
959	1122	1288828800
479	268	1288915200
907	1392	1289001600
615	33	1289088000
642	2611	1289174400
669	232	1289260800
74	775	1289347200
83	2785	1289433600
326	887	1289520000
931	7	1289606400
474	1408	1289692800
472	87	1289779200
192	9	1289865600
792	57	1289952000
881	1673	1290038400
951	32	1290124800
412	1375	1290211200
170	1806	1290297600
673	418	1290384000
728	40	1290470400
153	4	1290556800
591	23	1290643200
442	18	1290729600
372	1117	1290816000
139	1477	1290902400
706	4765	1290988800
671	1430	1291075200
373	168	1291161600
963	132	1291248000
839	10	1291334400
522	811	1291420800
360	173	1291507200
40	38	1291593600
33	0	1291680000
192	29	1291766400
569	4412	1291852800
942	4377	1291939200
484	3192	1292025600
151	33	1292112000
931	257	1292198400
310	3	1292284800
912	1293	1292371200
645	11	1292457600
652	101	1292544000
720	2831	1292630400
86	1622	1292716800
713	568	1292803200
592	1170	1292889600
216	2557	1292976000
207	23	1293062400
327	11	1293148800
61	145	1293235200
639	587	1293321600
26	293	1293408000
369	1663	1293494400
223	2644	1293580800
717	7	1293667200
358	186	1293753600
490	8	1293840000
870	292	1293926400
763	194	1294012800
995	391	1294099200
237	61	1294185600
36	26	1294272000
335	839	1294358400
740	174	1294444800
74	4829	1294531200
67	527	1294617600
390	3	1294704000
431	25	1294790400
925	181	1294876800
256	528	1294963200
292	3428	1295049600
823	13	1295136000
235	25	1295222400
3	3	1295308800
563	134	1295395200
624	460	1295481600
787	485	1295568000
967	16	1295654400
320	8	1295740800
357	464	1295827200
416	3	1295913600
522	3409	1296000000
923	14	1296086400
62	5	1296172800
613	2	1296259200
617	115	1296345600
717	185	1296432000
644	26	1296518400
131	196	1296604800
498	4	1296691200
307	1446	1296777600
729	157	1296864000
71	111	1296950400
406	3516	1297036800
534	1735	1297123200
329	2505	1297209600
953	70	1297296000
324	3	1297382400
490	99	1297468800
133	1099	1297555200
59	143	1297641600
680	545	1297728000
71	61	1297814400
652	13	1297900800
63	956	1297987200
455	180	1298073600
13	77	1298160000
91	82	1298246400
754	852	1298332800
460	9	1298419200
213	0	1298505600
142	497	1298592000
471	243	1298678400
503	168	1298764800
694	69	1298851200
763	13	1298937600
544	3526	1299024000
781	2670	1299110400
36	134	1299196800
223	57	1299283200
197	2036	1299369600
285	1	1299456000
482	423	1299542400
325	132	1299628800
294	31	1299715200
231	33	1299801600
985	103	1299888000
392	44	1299974400
155	545	1300060800
26	36	1300147200
76	23	1300233600
430	4054	1300320000
186	33	1300406400
486	328	1300492800
342	189	1300579200
76	942	1300665600
173	1	1300752000
606	69	1300838400
379	159	1300924800
704	1171	1301011200
25	1517	1301097600
350	32	1301184000
387	111	1301270400
617	3	1301356800
310	166	1301443200
509	418	1301529600
300	356	1301616000
763	67	1301702400
548	3670	1301788800
328	1987	1301875200
811	349	1301961600
265	1	1302048000
921	311	1302134400
454	501	1302220800
546	928	1302307200
13	203	1302393600
245	113	1302480000
63	792	1302566400
625	1942	1302652800
679	83	1302739200
7	302	1302825600
670	65	1302912000
586	2209	1302998400
488	4	1303084800
845	263	1303171200
107	89	1303257600
86	29	1303344000
840	359	1303430400
517	116	1303516800
243	40	1303603200
818	1774	1303689600
947	293	1303776000
196	89	1303862400
10	1666	1303948800
995	150	1304035200
642	490	1304121600
518	111	1304208000
81	7	1304294400
191	228	1304380800
210	49	1304467200
36	31	1304553600
485	155	1304640000
759	85	1304726400
623	3373	1304812800
304	17	1304899200
524	1730	1304985600
436	0	1305072000
214	1377	1305158400
997	110	1305244800
20	918	1305331200
405	259	1305417600
200	1171	1305504000
131	597	1305590400
423	25	1305676800
236	138	1305763200
703	220	1305849600
975	209	1305936000
174	3361	1306022400
291	4907	1306108800
117	3	1306195200
698	1	1306281600
412	171	1306368000
966	3098	1306454400
67	130	1306540800
428	1205	1306627200
150	150	1306713600
406	2259	1306800000
463	13	1306886400
620	1226	1306972800
487	194	1307059200
986	682	1307145600
923	890	1307232000
441	734	1307318400
124	312	1307404800
30	209	1307491200
163	3535	1307577600
606	0	1307664000
933	50	1307750400
157	11	1307836800
210	18	1307923200
758	10	1308009600
160	8	1308096000
401	3324	1308182400
6	570	1308268800
239	187	1308355200
382	491	1308441600
906	59	1308528000
397	161	1308614400
422	26	1308700800
257	1579	1308787200
818	171	1308873600
285	846	1308960000
820	342	1309046400
456	1100	1309132800
811	900	1309219200
371	8	1309305600
446	4	1309392000
407	33	1309478400
809	1492	1309564800
866	3	1309651200
990	55	1309737600
264	376	1309824000
298	364	1309910400
291	4343	1309996800
314	7	1310083200
398	175	1310169600
592	18	1310256000
3	284	1310342400
282	57	1310428800
613	3110	1310515200
534	1028	1310601600
891	38	1310688000
894	3745	1310774400
499	317	1310860800
672	4734	1310947200
984	0	1311033600
387	4032	1311120000
675	2555	1311206400
196	83	1311292800
519	89	1311379200
662	167	1311465600
196	108	1311552000
20	25	1311638400
61	2623	1311724800
465	10	1311811200
584	1899	1311897600
424	2974	1311984000
105	2	1312070400
31	116	1312156800
680	1411	1312243200
163	194	1312329600
993	1901	1312416000
56	0	1312502400
893	2	1312588800
952	926	1312675200
107	4	1312761600
967	12	1312848000
249	750	1312934400
592	601	1313020800
527	18	1313107200
447	3850	1313193600
812	119	1313280000
264	1606	1313366400
34	2393	1313452800
322	58	1313539200
691	897	1313625600
474	2339	1313712000
815	58	1313798400
211	246	1313884800
741	13	1313971200
198	57	1314057600
512	745	1314144000
455	2333	1314230400
550	156	1314316800
101	5	1314403200
115	1454	1314489600
370	495	1314576000
317	288	1314662400
811	11	1314748800
422	4	1314835200
136	184	1314921600
785	104	1315008000
722	2266	1315094400
462	7	1315180800
257	4741	1315267200
334	130	1315353600
997	696	1315440000
689	0	1315526400
274	558	1315612800
677	3649	1315699200
409	104	1315785600
0	25	1315872000
730	0	1315958400
919	57	1316044800
86	3184	1316131200
106	0	1316217600
353	24	1316304000
448	22	1316390400
800	274	1316476800
785	630	1316563200
280	177	1316649600
502	4	1316736000
599	1	1316822400
379	1545	1316908800
267	1716	1316995200
343	5	1317081600
889	1562	1317168000
778	790	1317254400
540	2011	1317340800
3	392	1317427200
641	474	1317513600
410	881	1317600000
58	1959	1317686400
220	70	1317772800
92	146	1317859200
643	10	1317945600
287	815	1318032000
895	594	1318118400
102	2	1318204800
661	23	1318291200
660	2183	1318377600
880	130	1318464000
133	10	1318550400
816	23	1318636800
445	66	1318723200
492	286	1318809600
939	7	1318896000
392	4221	1318982400
382	3500	1319068800
246	1539	1319155200
995	162	1319241600
142	191	1319328000
336	119	1319414400
294	2387	1319500800
29	701	1319587200
782	91	1319673600
37	729	1319760000
596	2990	1319846400
418	25	1319932800
195	2276	1320019200
988	0	1320105600
386	156	1320192000
291	67	1320278400
707	1355	1320364800
847	1	1320451200
214	3242	1320537600
565	0	1320624000
317	45	1320710400
871	459	1320796800
455	271	1320883200
502	189	1320969600
402	9	1321056000
467	3	1321142400
659	82	1321228800
236	756	1321315200
899	64	1321401600
458	45	1321488000
166	366	1321574400
12	2619	1321660800
665	495	1321747200
751	3	1321833600
861	101	1321920000
94	748	1322006400
838	797	1322092800
510	69	1322179200
986	73	1322265600
416	109	1322352000
357	1190	1322438400
753	739	1322524800
298	973	1322611200
359	64	1322697600
375	113	1322784000
566	34	1322870400
509	110	1322956800
108	4464	1323043200
662	10	1323129600
707	1427	1323216000
160	898	1323302400
915	1346	1323388800
852	93	1323475200
906	13	1323561600
643	2328	1323648000
981	684	1323734400
578	534	1323820800
405	109	1323907200
681	39	1323993600
696	908	1324080000
725	1373	1324166400
567	7	1324252800
866	2	1324339200
744	1007	1324425600
128	784	1324512000
203	11	1324598400
738	70	1324684800
706	40	1324771200
804	140	1324857600
449	45	1324944000
502	2585	1325030400
479	16	1325116800
388	585	1325203200
873	49	1325289600
228	37	1325376000
190	1112	1325462400
690	9	1325548800
946	166	1325635200
299	34	1325721600
506	2911	1325808000
705	31	1325894400
871	31	1325980800
545	1255	1326067200
16	52	1326153600
242	1598	1326240000
524	1399	1326326400
582	467	1326412800
696	173	1326499200
503	111	1326585600
373	0	1326672000
5	106	1326758400
677	168	1326844800
523	1165	1326931200
857	1	1327017600
432	16	1327104000
17	1096	1327190400
746	4153	1327276800
570	1119	1327363200
898	1	1327449600
632	25	1327536000
964	98	1327622400
898	149	1327708800
966	627	1327795200
571	10	1327881600
86	8	1327968000
11	33	1328054400
514	123	1328140800
139	954	1328227200
505	52	1328313600
227	3	1328400000
158	1128	1328486400
495	429	1328572800
387	1669	1328659200
543	3325	1328745600
370	54	1328832000
148	1411	1328918400
854	10	1329004800
438	3	1329091200
247	82	1329177600
654	1050	1329264000
76	157	1329350400
867	2572	1329436800
531	2	1329523200
488	0	1329609600
631	203	1329696000
235	20	1329782400
726	3782	1329868800
614	516	1329955200
930	100	1330041600
677	4	1330128000
366	40	1330214400
994	124	1330300800
781	1330	1330387200
605	2059	1330473600
685	2299	1330560000
714	2285	1330646400
555	3	1330732800
726	124	1330819200
976	660	1330905600
650	0	1330992000
117	753	1331078400
363	58	1331164800
547	181	1331251200
733	305	1331337600
870	71	1331424000
944	3	1331510400
155	41	1331596800
678	1554	1331683200
99	2544	1331769600
844	129	1331856000
389	133	1331942400
763	2	1332028800
646	29	1332115200
283	105	1332201600
461	110	1332288000
529	1819	1332374400
411	49	1332460800
119	166	1332547200
972	361	1332633600
766	4304	1332720000
852	751	1332806400
804	489	1332892800
28	51	1332979200
545	3860	1333065600
90	320	1333152000
881	490	1333238400
755	3093	1333324800
318	77	1333411200
477	90	1333497600
278	250	1333584000
23	32	1333670400
584	1	1333756800
492	2224	1333843200
260	1894	1333929600
357	598	1334016000
518	4909	1334102400
454	741	1334188800
595	691	1334275200
383	627	1334361600
190	11	1334448000
961	48	1334534400
355	0	1334620800
436	11	1334707200
983	1442	1334793600
284	48	1334880000
966	101	1334966400
622	27	1335052800
100	769	1335139200
74	4	1335225600
606	2287	1335312000
87	87	1335398400
793	544	1335484800
675	49	1335571200
846	1	1335657600
761	2495	1335744000
886	3998	1335830400
835	857	1335916800
523	147	1336003200
331	37	1336089600
235	359	1336176000
542	110	1336262400
348	793	1336348800
327	395	1336435200
955	1247	1336521600
687	3746	1336608000
190	0	1336694400
916	145	1336780800
82	82	1336867200
540	29	1336953600
407	311	1337040000
537	153	1337126400
492	23	1337212800
711	167	1337299200
798	767	1337385600
655	0	1337472000
756	1393	1337558400
51	131	1337644800
324	183	1337731200
921	41	1337817600
615	4222	1337904000
434	3	1337990400
705	2996	1338076800
44	131	1338163200
739	138	1338249600
352	9	1338336000
206	2437	1338422400
37	59	1338508800
197	15	1338595200
286	143	1338681600
26	2592	1338768000
200	96	1338854400
162	177	1338940800
564	178	1339027200
214	412	1339113600
895	1878	1339200000
398	372	1339286400
183	753	1339372800
907	3289	1339459200
583	181	1339545600
700	69	1339632000
677	25	1339718400
824	1774	1339804800
557	33	1339891200
908	32	1339977600
639	1	1340064000
107	328	1340150400
289	61	1340236800
357	43	1340323200
306	182	1340409600
719	695	1340496000
812	111	1340582400
805	8	1340668800
428	527	1340755200
245	3845	1340841600
953	2842	1340928000
564	15	1341014400
933	62	1341100800
145	103	1341187200
42	3922	1341273600
173	3126	1341360000
940	1	1341446400
836	1628	1341532800
456	66	1341619200
399	57	1341705600
797	501	1341792000
342	109	1341878400
377	52	1341964800
192	49	1342051200
878	847	1342137600
216	734	1342224000
334	1915	1342310400
56	1182	1342396800
666	42	1342483200
731	291	1342569600
95	112	1342656000
685	239	1342742400
686	7	1342828800
534	364	1342915200
703	234	1343001600
843	1809	1343088000
271	211	1343174400
899	355	1343260800
996	155	1343347200
474	7	1343433600
468	4587	1343520000
518	31	1343606400
217	781	1343692800
966	2908	1343779200
528	249	1343865600
137	191	1343952000
218	610	1344038400
149	157	1344124800
717	4732	1344211200
233	320	1344297600
838	1971	1344384000
256	3821	1344470400
758	73	1344556800
75	51	1344643200
635	84	1344729600
428	194	1344816000
930	404	1344902400
416	26	1344988800
716	4621	1345075200
742	513	1345161600
758	725	1345248000
508	134	1345334400
875	49	1345420800
92	3107	1345507200
242	23	1345593600
870	1380	1345680000
975	741	1345766400
730	4	1345852800
37	1515	1345939200
334	728	1346025600
433	10	1346112000
833	33	1346198400
381	500	1346284800
742	1531	1346371200
1	197	1346457600
318	69	1346544000
262	812	1346630400
89	0	1346716800
51	86	1346803200
28	3190	1346889600
610	25	1346976000
552	1617	1347062400
189	11	1347148800
307	4	1347235200
97	108	1347321600
467	70	1347408000
253	798	1347494400
887	0	1347580800
638	145	1347667200
34	2	1347753600
215	829	1347840000
815	54	1347926400
132	827	1348012800
611	2236	1348099200
331	289	1348185600
95	231	1348272000
738	249	1348358400
121	855	1348444800
383	896	1348531200
503	1236	1348617600
681	156	1348704000
879	370	1348790400
965	2368	1348876800
436	32	1348963200
112	51	1349049600
670	294	1349136000
40	10	1349222400
299	6	1349308800
831	2431	1349395200
177	60	1349481600
755	2	1349568000
268	16	1349654400
636	629	1349740800
145	650	1349827200
241	66	1349913600
219	1641	1350000000
429	4	1350086400
980	176	1350172800
587	2832	1350259200
455	15	1350345600
299	79	1350432000
705	3	1350518400
188	1063	1350604800
418	174	1350691200
201	140	1350777600
426	1647	1350864000
179	716	1350950400
955	340	1351036800
254	648	1351123200
238	67	1351209600
294	512	1351296000
257	3	1351382400
280	621	1351468800
442	885	1351555200
319	1595	1351641600
448	296	1351728000
558	300	1351814400
224	2243	1351900800
330	62	1351987200
34	87	1352073600
717	290	1352160000
283	263	1352246400
665	4	1352332800
811	89	1352419200
504	146	1352505600
338	4122	1352592000
149	318	1352678400
60	219	1352764800
648	961	1352851200
324	429	1352937600
28	753	1353024000
437	273	1353110400
493	429	1353196800
743	90	1353283200
805	13	1353369600
423	3414	1353456000
197	203	1353542400
666	3434	1353628800
840	714	1353715200
712	20	1353801600
626	263	1353888000
195	2633	1353974400
65	724	1354060800
437	441	1354147200
895	4610	1354233600
392	1611	1354320000
102	3	1354406400
395	2462	1354492800
944	223	1354579200
501	41	1354665600
840	272	1354752000
229	39	1354838400
378	3644	1354924800
957	85	1355011200
712	212	1355097600
276	2431	1355184000
551	7	1355270400
340	20	1355356800
824	3128	1355443200
609	66	1355529600
766	185	1355616000
318	108	1355702400
780	49	1355788800
322	59	1355875200
449	2067	1355961600
44	32	1356048000
173	4	1356134400
497	4303	1356220800
437	1230	1356307200
282	646	1356393600
968	777	1356480000
231	731	1356566400
484	445	1356652800
48	31	1356739200
81	1673	1356825600
19	341	1356912000
924	23	1356998400
242	99	1357084800
678	123	1357171200
95	4281	1357257600
949	140	1357344000
356	2575	1357430400
825	123	1357516800
960	0	1357603200
898	66	1357689600
562	3343	1357776000
654	343	1357862400
700	498	1357948800
227	173	1358035200
924	209	1358121600
27	980	1358208000
275	2608	1358294400
413	1517	1358380800
416	87	1358467200
676	112	1358553600
471	499	1358640000
852	1778	1358726400
133	2994	1358812800
136	92	1358899200
476	38	1358985600
344	100	1359072000
701	2310	1359158400
541	4	1359244800
70	130	1359331200
134	8	1359417600
44	1	1359504000
843	636	1359590400
559	103	1359676800
635	1595	1359763200
109	3847	1359849600
728	412	1359936000
565	4633	1360022400
946	3	1360108800
973	1707	1360195200
942	81	1360281600
109	749	1360368000
459	11	1360454400
64	729	1360540800
313	99	1360627200
880	57	1360713600
557	31	1360800000
848	3216	1360886400
892	502	1360972800
738	32	1361059200
433	126	1361145600
143	10	1361232000
152	293	1361318400
744	1081	1361404800
644	322	1361491200
256	103	1361577600
551	295	1361664000
690	39	1361750400
977	156	1361836800
816	344	1361923200
988	43	1362009600
430	551	1362096000
869	7	1362182400
553	400	1362268800
606	996	1362355200
297	155	1362441600
219	700	1362528000
601	406	1362614400
569	298	1362700800
180	1027	1362787200
358	2133	1362873600
605	2462	1362960000
470	7	1363046400
147	3	1363132800
987	3789	1363219200
376	1	1363305600
556	533	1363392000
554	665	1363478400
764	1381	1363564800
593	898	1363651200
311	168	1363737600
207	0	1363824000
325	103	1363910400
857	64	1363996800
141	495	1364083200
212	1201	1364169600
596	2139	1364256000
361	2792	1364342400
978	135	1364428800
666	2398	1364515200
440	407	1364601600
205	47	1364688000
739	45	1364774400
602	202	1364860800
286	4	1364947200
441	7	1365033600
607	1128	1365120000
10	1839	1365206400
502	166	1365292800
189	108	1365379200
243	138	1365465600
186	183	1365552000
250	156	1365638400
641	73	1365724800
772	2170	1365811200
667	20	1365897600
29	39	1365984000
571	38	1366070400
902	0	1366156800
11	308	1366243200
147	45	1366329600
768	82	1366416000
483	1918	1366502400
750	4781	1366588800
212	607	1366675200
433	9	1366761600
820	527	1366848000
810	16	1366934400
849	3	1367020800
982	32	1367107200
369	20	1367193600
547	51	1367280000
167	1316	1367366400
360	115	1367452800
565	1169	1367539200
696	1918	1367625600
553	1684	1367712000
915	1201	1367798400
902	3133	1367884800
527	49	1367971200
396	3	1368057600
4	3600	1368144000
817	129	1368230400
671	91	1368316800
334	3	1368403200
34	320	1368489600
211	49	1368576000
757	992	1368662400
614	449	1368748800
264	2571	1368835200
506	189	1368921600
774	346	1369008000
2	2997	1369094400
922	3	1369180800
308	1902	1369267200
303	1352	1369353600
242	8	1369440000
60	22	1369526400
918	818	1369612800
430	3563	1369699200
